id,title,scraped_aisle,category_specific,final_price,original_price,unit,discount,nutriscore,url,scraped_at,all_aisles,title_eng,aisle_eng
461863,Alpro Plantaardige variatie vla vanillesmaak,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kwark, vla",1.89,1.89,525 g,,A,https://www.ah.nl/producten/product/wi461863/alpro-plantaardige-variatie-vla-vanillesmaak,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable variation custard vanilla flavor,vegetarian-vegan-and-plant-based
593702,Alpro Plantaardige vla vanillesmaak 2-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kwark, vla",3.59,3.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi593702/alpro-plantaardige-vla-vanillesmaak-2-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable custard vanilla flavor 2-pack,vegetarian-vegan-and-plant-based
564793,AH Terra Biologische falafel,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Falafel",1.55,1.55,200 g,,A,https://www.ah.nl/producten/product/wi564793/ah-terra-biologische-falafel,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Organic falafel,vegetarian-vegan-and-plant-based
143547,Valess Vegetarische Gouda schnitzel,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarische schnitzel",3.69,3.69,2 x 90 g,,C,https://www.ah.nl/producten/product/wi143547/valess-vegetarische-gouda-schnitzel,2026-02-23,vegetarisch-vegan-en-plantaardig,Valess Vegetarian Gouda schnitzel,vegetarian-vegan-and-plant-based
489284,AH Terra Plantaardige grillworst,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige vleeswaren",1.99,1.99,80 g,,C,https://www.ah.nl/producten/product/wi489284/ah-terra-plantaardige-grillworst,2026-02-23,ontbijtgranen-beleg; vegetarisch-vegan-en-plantaardig; vleeswaren,AH Terra Vegetable grilled sausage,vegetarian-vegan-and-plant-based
438962,AH Terra Plantaardige hummus pikant,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Hummus met smaakje",1.39,1.39,200 g,,C,https://www.ah.nl/producten/product/wi438962/ah-terra-plantaardige-hummus-pikant,2026-02-23,borrel-chips-snacks; ontbijtgranen-beleg; vegetarisch-vegan-en-plantaardig,AH Terra Vegetable hummus spicy,vegetarian-vegan-and-plant-based
224738,Alpro Kokosnootdrink original,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Kokosdrink",3.19,3.19,1 l,2e gratis,B,https://www.ah.nl/producten/product/wi224738/alpro-kokosnootdrink-original,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Coconut drink original,vegetarian-vegan-and-plant-based
581566,Alpro Kokosnootdrink original 4-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Kokosdrink",6.38,12.76,4-stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi581566/alpro-kokosnootdrink-original-4-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Coconut drink original 4-pack,vegetarian-vegan-and-plant-based
447631,Alpro Haverdrink zonder suikers,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Haverdrink",2.79,2.79,1 l,2e gratis,A,https://www.ah.nl/producten/product/wi447631/alpro-haverdrink-zonder-suikers,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Oat Drink without sugars,vegetarian-vegan-and-plant-based
581564,Alpro Haverdrink zonder suikers 4-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Haverdrink",5.58,11.16,4-stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi581564/alpro-haverdrink-zonder-suikers-4-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Oat drink without sugars 4-pack,vegetarian-vegan-and-plant-based
236920,AH Terra Plantaardige amandeldrink naturel,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Amandel, cashewdrink",1.49,1.49,1 l,,C,https://www.ah.nl/producten/product/wi236920/ah-terra-plantaardige-amandeldrink-naturel,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Vegetable almond drink natural,vegetarian-vegan-and-plant-based
462464,AH Terra Soja plantaardig alternatief voor room,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige room",0.99,0.99,200 ml,,B,https://www.ah.nl/producten/product/wi462464/ah-terra-soja-plantaardig-alternatief-voor-room,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Soja vegetable alternative to cream,vegetarian-vegan-and-plant-based
96640,Alpro Plantaardig variatie perzik,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige yoghurt met smaak",2.69,2.69,500 g,,A,https://www.ah.nl/producten/product/wi96640/alpro-plantaardig-variatie-perzik,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable variation peach,vegetarian-vegan-and-plant-based
604679,Alpro Plantaardig variatie perzik 2-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige yoghurt met smaak",5.11,5.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi604679/alpro-plantaardig-variatie-perzik-2-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable variation peach 2-pack,vegetarian-vegan-and-plant-based
556302,Alpro Plantaardige variatie op kwark mango,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kwark, vla",2.89,2.89,400 g,,A,https://www.ah.nl/producten/product/wi556302/alpro-plantaardige-variatie-op-kwark-mango,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable variation on mango cottage cheese,vegetarian-vegan-and-plant-based
593699,Alpro Plantaardige kwark mango 2-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kwark, vla",5.49,5.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi593699/alpro-plantaardige-kwark-mango-2-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable cottage cheese mango 2-pack,vegetarian-vegan-and-plant-based
383521,AH Terra Plantaardige rijst drink naturel,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Rijstdrank, erwtendrink",1.79,1.79,1 l,,C,https://www.ah.nl/producten/product/wi383521/ah-terra-plantaardige-rijst-drink-naturel,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Vegetable rice drink natural,vegetarian-vegan-and-plant-based
451466,AH Terra Plantaardig biologische hummus naturel,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Hummus naturel",2.99,2.99,175 g,,B,https://www.ah.nl/producten/product/wi451466/ah-terra-plantaardig-biologische-hummus-naturel,2026-02-23,borrel-chips-snacks; ontbijtgranen-beleg; vegetarisch-vegan-en-plantaardig,AH Terra Plant-based organic hummus natural,vegetarian-vegan-and-plant-based
237280,Alpro Plantaardig variatie kers,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige yoghurt met smaak",2.69,2.69,500 g,,B,https://www.ah.nl/producten/product/wi237280/alpro-plantaardig-variatie-kers,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable variety cherry,vegetarian-vegan-and-plant-based
604678,Alpro Plantaardig variatie kers 2-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige yoghurt met smaak",5.11,5.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi604678/alpro-plantaardig-variatie-kers-2-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Plant-based variation cherry 2-pack,vegetarian-vegan-and-plant-based
113391,Alpro Sojadrink banaan,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Sojadrink",2.79,2.79,1 l,2e gratis,B,https://www.ah.nl/producten/product/wi113391/alpro-sojadrink-banaan,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Soya drink banana,vegetarian-vegan-and-plant-based
581569,Alpro Sojadrink banaan 4-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Sojadrink",5.58,11.16,4 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi581569/alpro-sojadrink-banaan-4-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Soya drink banana 4-pack,vegetarian-vegan-and-plant-based
565764,AH Terra Plantaardige kokosdrink,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Kokosdrink",1.99,1.99,1 l,,C,https://www.ah.nl/producten/product/wi565764/ah-terra-plantaardige-kokosdrink,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Vegetable coconut drink,vegetarian-vegan-and-plant-based
509552,AH Terra Plantaardige plakken mild,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kaas voor beleg",1.85,1.85,200 g,,E,https://www.ah.nl/producten/product/wi509552/ah-terra-plantaardige-plakken-mild,2026-02-23,ontbijtgranen-beleg; vegetarisch-vegan-en-plantaardig,AH Terra Vegetable slices mild,vegetarian-vegan-and-plant-based
493518,Beyond Meat Hack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarisch gehakt",4.49,4.49,250 g,,B,https://www.ah.nl/producten/product/wi493518/beyond-meat-hack,2026-02-23,vegetarisch-vegan-en-plantaardig,Beyond Meat Hack,vegetarian-vegan-and-plant-based
548746,Vivera Plantaardige chicken tenders,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vega(n) Snacks",3.79,3.79,200 g,,C,https://www.ah.nl/producten/product/wi548746/vivera-plantaardige-chicken-tenders,2026-02-23,vegetarisch-vegan-en-plantaardig,Vivera Vegetable chicken tenders,vegetarian-vegan-and-plant-based
498197,AH Terra Plantaardige soja gurt aardbei,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige yoghurt met smaak",1.39,1.39,500 g,,B,https://www.ah.nl/producten/product/wi498197/ah-terra-plantaardige-soja-gurt-aardbei,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Vegetable soy gurt strawberry,vegetarian-vegan-and-plant-based
564798,AH Terra Terra plantaardige rulgehakt,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarisch gehakt",2.69,2.69,375 g,,A,https://www.ah.nl/producten/product/wi564798/ah-terra-terra-plantaardige-rulgehakt,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Terra vegetable minced meat,vegetarian-vegan-and-plant-based
489128,Oatly! Haver barista edition,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Haverdrink",1.99,1.99,"0,5 l",2e gratis,D,https://www.ah.nl/producten/product/wi489128/oatly-haver-barista-edition,2026-02-23,vegetarisch-vegan-en-plantaardig,Oatly! Oat barista edition,vegetarian-vegan-and-plant-based
470263,Alpro Plantaardige variatie op kwark vanille,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kwark, vla",2.89,2.89,400 g,,A,https://www.ah.nl/producten/product/wi470263/alpro-plantaardige-variatie-op-kwark-vanille,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Plant-based variation on vanilla cottage cheese,vegetarian-vegan-and-plant-based
593700,Alpro Plantaardige kwark vanille 2-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kwark, vla",5.49,5.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi593700/alpro-plantaardige-kwark-vanille-2-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable cottage cheese vanilla 2-pack,vegetarian-vegan-and-plant-based
202747,Maza Baba anoesh,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarische spreads",2.29,2.29,200 g,,D,https://www.ah.nl/producten/product/wi202747/maza-baba-anoesh,2026-02-23,borrel-chips-snacks; ontbijtgranen-beleg; vegetarisch-vegan-en-plantaardig,Maza Baba anush,vegetarian-vegan-and-plant-based
46003,Alpro Sojadrink chocolade,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Sojadrink",2.79,2.79,1 l,2e gratis,B,https://www.ah.nl/producten/product/wi46003/alpro-sojadrink-chocolade,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Soya drink chocolate,vegetarian-vegan-and-plant-based
607846,Alpro Sojadrink chocolade 4-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Sojadrink",5.58,11.16,4 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi607846/alpro-sojadrink-chocolade-4-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Soya drink chocolate 4-pack,vegetarian-vegan-and-plant-based
121227,Alpro Sojadrink original gekoeld,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Sojadrink",2.69,2.69,1 l,,A,https://www.ah.nl/producten/product/wi121227/alpro-sojadrink-original-gekoeld,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Soya drink original chilled,vegetarian-vegan-and-plant-based
548464,Oatly! Haverdrank halfvol calcium,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Haverdrink",2.59,2.59,1 l,2e gratis,C,https://www.ah.nl/producten/product/wi548464/oatly-haverdrank-halfvol-calcium,2026-02-23,vegetarisch-vegan-en-plantaardig,Oatly! Oat drink half full of calcium,vegetarian-vegan-and-plant-based
108650,Alpro Sojadrink vanille smaak,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Sojadrink",2.79,2.79,1 l,2e gratis,B,https://www.ah.nl/producten/product/wi108650/alpro-sojadrink-vanille-smaak,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Soya drink vanilla flavour,vegetarian-vegan-and-plant-based
581571,Alpro Sojadrink vanille 4-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Sojadrink",5.58,11.16,4 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi581571/alpro-sojadrink-vanille-4-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Soya drink vanilla 4-pack,vegetarian-vegan-and-plant-based
475227,Oatly! Haverdrank vol,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Haverdrink",2.69,2.69,1 l,,D,https://www.ah.nl/producten/product/wi475227/oatly-haverdrank-vol,2026-02-23,vegetarisch-vegan-en-plantaardig,Oatly! Oat drink vol,vegetarian-vegan-and-plant-based
451200,AH Terra Plantaardige haverdrink ongezoet,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Haverdrink",1.69,1.69,1 l,,C,https://www.ah.nl/producten/product/wi451200/ah-terra-plantaardige-haverdrink-ongezoet,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Vegetable oat drink unsweetened,vegetarian-vegan-and-plant-based
520119,Alpro Plantaardige variatie op kwark aardbei,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kwark, vla",2.89,2.89,400 g,,A,https://www.ah.nl/producten/product/wi520119/alpro-plantaardige-variatie-op-kwark-aardbei,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Plant-based variation on strawberry cottage cheese,vegetarian-vegan-and-plant-based
593698,Alpro Plantaardige kwark aardbei 2-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kwark, vla",5.49,5.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi593698/alpro-plantaardige-kwark-aardbei-2-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Vegetable cottage cheese strawberry 2-pack,vegetarian-vegan-and-plant-based
474825,Kips Vega filet americain,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige vleeswaren",2.49,2.49,125 g,2e gratis,C,https://www.ah.nl/producten/product/wi474825/kips-vega-filet-americain,2026-02-23,ontbijtgranen-beleg; vegetarisch-vegan-en-plantaardig; vleeswaren,Kips Vega fillet americain,vegetarian-vegan-and-plant-based
564889,AH Terra Plantaardige kipnuggets,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Gourmetmini's vega",1.45,1.45,160 g,,B,https://www.ah.nl/producten/product/wi564889/ah-terra-plantaardige-kipnuggets,2026-02-23,vegetarisch-vegan-en-plantaardig; vlees,AH Terra Vegetable chicken nuggets,vegetarian-vegan-and-plant-based
565424,AH Terra Plantaardige rasp mild,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige kaas voor maaltijden",1.55,1.55,200 g,,E,https://www.ah.nl/producten/product/wi565424/ah-terra-plantaardige-rasp-mild,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Vegetable grater mild,vegetarian-vegan-and-plant-based
493532,Vivera Plantaardige kroketburger,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarische burgers",3.49,3.49,150 g,,C,https://www.ah.nl/producten/product/wi493532/vivera-plantaardige-kroketburger,2026-02-23,vegetarisch-vegan-en-plantaardig,Vivera Vegetable croquette burger,vegetarian-vegan-and-plant-based
226705,Vegetarische Slager Vegan kipstuckjes,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarische stukjes",4.29,4.29,160 g,2e gratis,A,https://www.ah.nl/producten/product/wi226705/vegetarische-slager-vegan-kipstuckjes,2026-02-23,vegetarisch-vegan-en-plantaardig,Vegetarian Butcher Vegan chicken pieces,vegetarian-vegan-and-plant-based
590450,Vegetarische Slager Vegan kipstuckjes 2-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarische stukjes",4.29,8.58,2 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi590450/vegetarische-slager-vegan-kipstuckjes-2-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Vegetarian Butcher Vegan chicken pieces 2-pack,vegetarian-vegan-and-plant-based
221013,Alpro Mild & creamy citroen limoen,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige yoghurt met smaak",2.99,2.99,750 g,,B,https://www.ah.nl/producten/product/wi221013/alpro-mild-en-creamy-citroen-limoen,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Mild & creamy lemon lime,vegetarian-vegan-and-plant-based
604672,Alpro Mild & creamy citroen limoen 2-pack,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige yoghurt met smaak",5.68,5.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi604672/alpro-mild-en-creamy-citroen-limoen-2-pack,2026-02-23,vegetarisch-vegan-en-plantaardig,Alpro Mild & creamy lemon lime 2-pack,vegetarian-vegan-and-plant-based
570915,AH Terra Plantaardig alternatief crème fraîche,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Plantaardige room",0.89,0.89,175 g,,D,https://www.ah.nl/producten/product/wi570915/ah-terra-plantaardig-alternatief-creme-fraiche,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Plant-based alternative crème fraîche,vegetarian-vegan-and-plant-based
548465,Oatly! Haverdrank no sugar,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Haverdrink",2.89,2.89,1 l,2e gratis,C,https://www.ah.nl/producten/product/wi548465/oatly-haverdrank-no-sugar,2026-02-23,vegetarisch-vegan-en-plantaardig,Oatly! Oat drink no sugar,vegetarian-vegan-and-plant-based
415707,AH Terra Amandeldrink ongezoet gekoeld,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Amandel, cashewdrink",1.49,1.49,1 l,,B,https://www.ah.nl/producten/product/wi415707/ah-terra-amandeldrink-ongezoet-gekoeld,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Almond drink unsweetened chilled,vegetarian-vegan-and-plant-based
388899,Vegetarische Slager Kipworst,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarische vleeswaren",2.79,2.79,100 g,2e gratis,D,https://www.ah.nl/producten/product/wi388899/vegetarische-slager-kipworst,2026-02-23,vegetarisch-vegan-en-plantaardig; vleeswaren,Vegetarian Butcher Chicken Sausage,vegetarian-vegan-and-plant-based
563663,Vivera Plantaardige crispy chicken burger,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Vegetarische burgers",3.79,3.79,200 g,,C,https://www.ah.nl/producten/product/wi563663/vivera-plantaardige-crispy-chicken-burger,2026-02-23,vegetarisch-vegan-en-plantaardig,Vivera Vegetable crispy chicken burger,vegetarian-vegan-and-plant-based
412551,AH Terra Tempeh ketjap,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig/Tempeh",1.89,1.89,180 g,,A,https://www.ah.nl/producten/product/wi412551/ah-terra-tempeh-ketjap,2026-02-23,vegetarisch-vegan-en-plantaardig,AH Terra Tempeh ketjap,vegetarian-vegan-and-plant-based
