id,dutch_title,english_title
475223,Oatly! Verse haver cuisine,Oatly! Fresh oat cuisine
564794,AH Terra Plantaardige shoarma,AH Terra Vegetable shawarma
587232,AH Terra Tempeh ketjap,AH Terra Tempeh ketjap
598689,AH Terra Groentespread spinazie basilicum cashew,AH Terra Vegetable spread spinach basil cashew
502073,Valess Vegetarische gouda family pack,Valess Vegetarian Gouda family pack
580479,Planted Filetstukjes lemon & herb,Planted Fillet pieces lemon & herb
511422,AH Terra Plantaardige grillworst alternatief kaas,AH Terra Vegetable grilled sausage alternative to cheese
561050,Klilah Hummus classic,Klilah Hummus classic
564795,AH Terra Plantaardig gehakt,AH Terra Plantaardig gehakt
582623,AH Terra Plantaardige vissticks,AH Terra Vegetable fish fingers
588085,Boursin Plantaardig knoflook & fijne kruiden,Boursin Vegetable garlic & fine herbs
572133,Alpro Barista kokosnoot 4-pack,Alpro Barista coconut 4-pack
562158,AH Terra Plantaardig hummus harissa,AH Terra Vegetable hummus harissa
575881,Dreamfarm Plantaardig alternatief voor mozzarella,Dreamfarm Vegetable alternative to mozzarella
601555,AH Terra Plantaardig alternatief voor kwark,AH Terra Vegetable alternative to cottage cheese
603870,AH Terra Tomaat basilicum spread,AH Terra Tomato basil spread
539535,AH Terra Plantaardige plakken fenegriek,AH Terra Vegetable fenugreek slices
577291,Johma 100% plantaardig gevulde eitje salade,Johma 100% vegetable filled egg salad
594978,Johma 100% plantaardig gevulde eitje 3-pack,Johma 100% vegetable filled egg 3-pack
588074,Natrue Barista matcha haver,Natrue Barista matcha oats
572134,Alpro Barista kokosnoot 6-pack,Alpro Barista coconut 6-pack
580506,AH Terra Biologische seitan flakes kebab,AH Terra Organic seitan flakes kebab
587276,AH Terra Tofu burger champignon,AH Terra Tofu burger mushroom
595157,AH Terra Soja kwark vanillesmaak,AH Terra Soya cottage cheese vanilla flavor
545626,Neni Baba ganoush,Neni Baba ganoush
561005,AH Terra Plantaardige hummus paprika chipotle,AH Terra Vegetable hummus paprika chipotle
469101,AH Terra Kokos plantaardig alternatief voor room,AH Terra Coconut vegetable alternative to cream
598997,Planted Pulled bbq,Planted Pulled BBQ
398402,BioToday Edelgistvlokken,BioToday nutritional yeast flakes
577294,AH Terra Plantaardige Indiaase madras spread,AH Terra Vegetable Indian madras spread
598692,AH Terra Groentespread edamame tuinkruiden,AH Terra Vegetable spread edamame garden herbs
560679,Vegetarische Slager Hamplackjes,Vegetarian Butcher Ham Slices
606095,Alpro Yoghurt bosbessen muffin smaak,Alpro Yoghurt blueberry muffin flavour
564892,AH Terra Tempeh sweet chili,AH Terra Tempeh sweet chili
580546,AH Terra Plantaardige kipstukjes Indiase tandoori,AH Terra Vegetable chicken pieces Indian tandoori
588162,La Vache Qui Rit Plantaardig knoflook & fijne kruiden,La Vache Qui Rit Vegetable garlic & fine herbs
603869,AH Terra Pompoen mango spread,AH Terra Pumpkin mango spread
539542,Wildwestland Melt me plak smoky,Wildwestland Melt me ​​slab of smoky
587241,Planted Filetstukjes oriental,Planted Fillet pieces oriental
599750,Oatly! Matcha haverdrank,Oatly! Matcha oat drink
599930,John West Plantaardige tonijn olie,John West Vegetable tuna oil
587236,AH Terra Gerookte tempeh,AH Terra Smoked tempeh
606118,AH Terra Kleintje soja dessert stracciatella,AH Terra Kleintje soy dessert stracciatella
577295,AH Terra Plantaardige Thaise pinda kokos spread,AH Terra Vegetable Thai peanut coconut spread
560999,AH Terra Plantaardige salade gevuld eitje,AH Terra Vegetable salad with stuffed egg
570844,Elovena Haver drink naturel,Elovena Oat drink natural
598691,AH Terra Groentespread rode biet cashew,AH Terra Vegetable spread beetroot cashew
598988,AH Vegetarische kaasschnitzel sweet onion,AH Vegetarian cheese schnitzel sweet onion
606097,Alpro Soja yoghurt aardbei kids 4-pack,Alpro Soya yogurt strawberry kids 4-pack
564862,AH Terra Plantaardige burger,AH Terra Plant-based burger
561049,Klilah Aubergine babaganush,Klilah Eggplant babaganush
497567,Wildwestland Garlic herb affair,Wildwestland Garlic herb affair
587233,AH Terra Biologisch tempeh indiase kruiden,AH Terra Organic tempeh Indian herbs
603868,AH Terra Rode biet aardbei spread,AH Terra Beetroot strawberry spread
606099,Alpro Dessert kokos gezouten karamel,Alpro Dessert coconut salted caramel
569965,AH Terra Plantaardige groene peper worst,AH Terra Vegetable green pepper sausage
588090,Kips Plantaardige tonijnspread,Kips Vegetable tuna spread
577290,AH Terra Plantaardige hummus ras el hanout,AH Terra Vegetable hummus ras el hanout
598695,Bonduelle Tuinerwten spread basilicum,Bonduelle Garden pea spread basil
599293,AH Terra Bio seitan bites paprika en wortel,AH Terra Bio seitan bites peppers and carrots
561009,AH Terra Plantaardig Indische pinda spread,AH Terra Vegetable Indian peanut spread
577365,Maza Biologische baba ganoush,Maza Organic baba ganoush
227410,Smaakt Seitan naturel,Seitan tastes natural
568163,Alpro Barista soja 4-pack,Alpro Barista soy 4-pack
587242,AH Terra Biologische seitan wokreepjes teriyaki,AH Terra Organic seitan wok strips teriyaki
598697,Bonduelle Witte bonen spread vadouvan,Bonduelle White bean spread vadouvan
606100,Alpro Dessert kokos stracciatella,Alpro Dessert coconut stracciatella
570776,Neni Hummus pikant,Neni Hummus spicy
598694,AH Terra Plantaardige filet americain ui,AH Terra Vegetable fillet americain onion
598696,Bonduelle Linzen spread masala,Bonduelle Lentil spread masala
587230,AH Terra Biologisch tofu reepjes gyros,AH Terra Organic tofu strips gyros
588087,Johma Groentespread zoete aardappel,Johma Vegetable spread sweet potato
594985,Johma Groentespread zoete aardappel 2-pack,Johma Vegetable spread sweet potato 2-pack
604136,Zonnatura Aubergine creamy spread,Zonnatura Aubergine creamy spread
606119,AH Terra Kleintje soja dessert perzik passie,AH Terra Kleintje soy dessert peach passion
569968,AH Terra Plantaardige paté truffelsmaak,AH Terra Vegetable pate truffle flavour
587247,AH Terra Biologische peulvruchten bites harissa,AH Terra Organic legumes bites harissa
588091,Kips Plantaardige zalmspread,Kips Vegetable salmon spread
561006,AH Terra Plantaardig knoflook & kruiden spread,AH Terra Vegetable garlic & herb spread
577364,Maza Biologische hoemoes jalapeño,Maza Organic hummus jalapeño
577563,Alpro Barista soja 6-pack,Alpro Barista soy 6-pack
598655,AH Terra Groentespread doperwten pikant,AH Terra Groentespread doperwten pikant
604135,Zonnatura Tomaat creamy spread,Zonnatura Tomato creamy spread
537043,Princes Plantaardige tonijn met groenten in saus,Princes Vegetable tuna with vegetables in sauce
588084,Violife Creamy strawberry flavour,Violife Creamy strawberry flavour
606117,AH Terra Kleintje soja dessert vanille,AH Terra Kleintje soy dessert vanilla
577366,Maza Biologische hoemoes kalamata olijven,Maza Organic hummus kalamata olives
588088,Johma Groentespread pompoen,Johma Vegetable spread pumpkin
594983,Johma Groentespread pompoen 2-pack,Johma Vegetable spread pumpkin 2-pack
599931,John West Plantaardige tonijn tomaat,John West Vegetable tuna tomato
606120,AH Terra Kleintje soja desert aardbei,AH Terra Small soy desert strawberry
598989,AH Vegetarische kaasbite,AH Vegetarian cheese bite
606091,AH Terra Soja gurt vanillesmaak,AH Terra Soja gurt vanilla flavor
564869,AH Terra Plantaardige chipolata worstjes,AH Terra Vegetable chipolata sausages
580203,MamasChai Masala chai drink,MamasChai Masala chai drink
580745,Alpro Barista amandel 4-pack,Alpro Barista almond 4-pack
587246,AH Terra Biologische peulvruchten bites texmex,AH Terra Organic legumes bites texmex
598693,AH Terra Groentespread edamame sesam-smaak,AH Terra Vegetable spread edamame sesame flavor
564861,AH Terra Plantaardig rulgehakt Mexicaans,AH Terra Vegetable Mexican minced meat
587063,Alpro Barista amandel 6-pack,Alpro Barista almond 6-pack
588092,AH Terra Plantaardige salade sea cocktail,AH Terra Vegetable salad sea cocktail
588086,Johma Groentespread rode biet,Johma Vegetable spread beetroot
594984,Johma Groentespread rode biet 2-pack,Johma Vegetable spread beetroot 2-pack
598990,AH Vegetarische kaasbite jalapeño,AH Vegetarian cheese bite jalapeño
601594,Oatly! Barista jigger,Oatly! Barista jigger
600740,Alpro Barista caramel smaak 6-pack,Alpro Barista caramel flavor 6-pack
600741,Alpro Barista vanille smaak 6-pack,Alpro Barista vanilla flavor 6-pack
606477,Redefine Meat Shoarma,Redefine Meat Shawarma
563658,AH Terra Plantaardige gehaktbal,AH Terra Vegetable meatball
482834,AH Terra Plantaardige balletjes,AH Terra Vegetable balls
502982,AH Terra Plantaardige soja op te kloppen,AH Terra Vegetable soy to whip
587279,Vivera Zachte tofu,Vivera Soft tofu
589106,Princes Plantaardige tonijn naturel,Princes Vegetable tuna natural
54074,AH Komkommer,AH Cucumber
4117,AH Paprika rood,AH Paprika red
171425,AH Prei,AH Leek
4164,AH Courgette,AH Zucchini
471641,AH Snoepgroente tomaat,AH Candy vegetable tomato
4177,AH Broccoli,AH Broccoli
129400,AH Avocado eetrijp,AH Avocado ready to eat
567052,AH Avocado Eetrijp 3-pack,AH Avocado Ready to Eat 3-pack
101130,AH Biologisch Komkommer,AH Organic Cucumber
2226,AH Tomatenpuree,AH Tomato Puree
566924,AH Tomatenpuree 4-pack,AH Tomato Puree 4-pack
169688,AH Aardappelen voor de stamppot,AH Potatoes for the stew
502305,AH Snoepgroente komkommer,AH Candy vegetable cucumber
4137,AH Cherrytomaten,AH Cherry tomatoes
169797,AH Avocado,AH Avocado
96049,AH Iets kruimige aardappel,AH Iets kruimige aardappel
238834,AH Witlof,AH Witlof
99036,AH Winterpeen,AH Winter carrot
169813,AH Bosui,AH Spring onion
51768,AH Boerenkool,AH Kale
4095,AH Spruitjes,AH Brussels sprouts
30851,AH Tomatenblokjes,AH Diced tomatoes
4088,AH Tomaten,AH Tomatoes
104818,AH Biologisch Gember,AH Organic Ginger
4169,AH Witte champignons,AH White mushrooms
111388,AH Iets kruimige aardappelen,AH Slightly floury potatoes
4083,AH Gele uien,AH Yellow onions
111767,AH Rucola,AH Arugula
41172,AH Basilicum,AH Basil
185202,AH Biologisch Courgette,AH Organic Zucchini
394821,AH Snoepgroente worteltjes,AH Candy vegetable carrots
4160,AH Knoflook,AH Garlic
4183,AH Bloemkool,AH Cauliflower
395307,AH Biologisch Tomatenblokjes,AH Organic Diced Tomatoes
490796,AH Snoepgroente tomaat,AH Candy vegetable tomato
193247,AH Fijngesneden ijsbergsla,AH Finely chopped iceberg lettuce
395948,AH Spinazie kleinverpakking,AH Spinach small package
128148,AH Geschrapte worteltjes grootverpakking,AH Scraped carrots in bulk packaging
129684,AH IJsbergsla,AH Iceberg lettuce
41080,AH Roerbakgroente Italiaans,AH Italian stir-fry vegetables
155600,AH Aardappelschijfjes,AH Potato slices
566923,AH Aardappel Schijfjes 3-pack,AH Potato Slices 3-pack
561136,AH Biologisch Winterpeen,AH Organic Winter Carrots
466127,AH Biologisch Broccoli,AH Organic Broccoli
4180,AH Aubergine,AH Eggplant
525254,AH Mini krieltjes bistro,AH Mini baby potatoes bistro
525847,AH Gele uien,AH Yellow onions
4099,AH IJsbergsla,AH Iceberg lettuce
80568,AH Hutspot,AH Hutspot
221495,AH Wortelen,AH Carrots
4076,AH Winterpeen,AH Winter carrot
502389,AH Biologisch Snoepgroente tomaat,AH Organic Candy vegetable tomato
41203,AH Kastanjechampignons,AH Chestnut mushrooms
111781,AH Geschrapte worteltjes,AH Scraped carrots
481844,AH Tomaten passata gezeefd,AH Tomato passata sieved
123864,AH Tasty Tom trostomaten,AH Tasty Tom vine tomatoes
4102,AH Sperziebonen,AH Green beans
198690,AH Mini krieltjes,AH Mini potatoes
165583,AH Sweet cherry cherrytomaten,AH Sweet cherry cherry tomatoes
395946,AH Sperziebonen,AH Green beans
425999,AH Biologisch Zoete puntpaprika,AH Organic Sweet pointed pepper
387770,AH Rode peper,AH Red pepper
476241,AH Mini krieltjes,AH Mini potatoes
502289,AH Snoepgroente paprikamix,AH Candy vegetable pepper mix
482757,AH Aardappelen kruimig,AH Potatoes floury
56338,AH Andijvie fijngesneden kleinverpakking,AH Endive finely chopped small pack
230848,AH Sperziebonen kleinverpakking,AH Green beans small package
67874,AH Roma tomaten,AH Roma tomatoes
455430,AH Finest Red Nederlandse trostomaten,AH Finest Red Dutch vine tomatoes
30428,AH Terra Kidneybonen,AH Terra Kidney beans
418287,AH Aardappelen voor de stamppot,AH Potatoes for the stew
579310,AH Sweet palermo rode puntpaprika,AH Sweet palermo red pointed pepper
465601,AH Snoepgroente tomaat,AH Candy vegetable tomato
567481,AH Snoepgroente tomaat 3-pack,AH Candy vegetable tomato 3-pack
67842,AH Witte champignons,AH White mushrooms
164358,AH Oranje zoete aardappel,AH Orange sweet potato
51774,AH Biologisch Zuurkool naturel,AH Organic Sauerkraut natural
490280,AH Rode uien,AH Red onions
415248,AH Biologisch Paprika duo,AH Organic Paprika duo
96050,AH Vastkokende aardappelen,AH Waxy potatoes
389076,AH Biologisch Trostomaten,AH Organic Vine tomatoes
218641,AH Biologisch Rode bieten gekookt,AH Organic Boiled beetroot
4178,AH Bleekselderij,AH Celery
800,AH Maiskorrels fris en knapperig,AH Corn kernels fresh and crunchy
123865,AH Sweet palermo rode puntpaprika,AH Sweet palermo red pointed pepper
238971,AH Platte peterselie,AH Flat parsley
185774,AH Biologisch Knoflook,AH Organic Garlic
167873,AH Terra Kikkererwten,AH Terra Chickpeas
123866,AH Vastkokende aardappelen,AH Waxy potatoes
128874,AH Biologisch Paprika rood,AH Organic Red Paprika
203003,AH Biologisch Pastinaak,AH Organic Parsnip
160720,AH Andijvie fijngesneden grootverpakking,AH Endive finely chopped bulk packaging
439146,AH Rode uien,AH Red onions
418283,AH Roerbakgroente Italiaans fijngesneden,"AH Italian stir-fry vegetables, finely chopped"
62661,AH Rucola slamelange,AH Arugula salad mix
395960,AH Spinazie,AH Spinach
494452,AH Nasi groente,AH Nasi vegetables
494448,AH Macaroni spaghetti groente,AH Macaroni spaghetti vegetable
67907,AH Krieltjes,AH Kriels
198386,AH Tomatensoep met witte stippen verspakket,AH Tomato soup with white dots fresh package
186650,AH Biologisch Prei,AH Biologisch Prei
509288,AH Maiskorrels fris en knapperig 3-pack,AH Corn kernels fresh and crunchy 3-pack
520805,AH Snoepgroente tomatenmix,AH Candy vegetable tomato mix
238968,AH Koriander,AH Coriander
378632,Heinz Tomato frito original,Heinz Tomato frito original
578513,Heinz Frito 3-pack,Heinz Frito 3-pack
217088,AH Bakaardappeltjes,AH Baking potatoes
101132,AH Biologisch Kastanjechampignons,AH Organic Chestnut Mushrooms
435427,AH Snoepgroente worteltjes,AH Candy vegetable carrots
594732,AH Snoepgroente worteltjes 3-pack,AH Candy vegetable carrots 3-pack
235203,AH Biologisch Spinazie,AH Organic Spinach
449311,AH Biologisch Baby romaine,AH Organic Baby romaine
226973,AH Lasagne verspakket,AH Lasagna fresh package
104817,AH Peen julienne,AH Peen julienne
207061,AH Munt grootverpakking,AH Munt bulk packaging
114589,AH Biologisch Avocado,AH Organic Avocado
127590,AH Bospeen,AH Bospeen
238965,AH Bieslook,AH Chives
160718,AH Boerenkool grootverpakking,AH Kale in bulk packaging
169198,AH Biologisch Iets kruimige aardappelen,AH Organic Slightly floury potatoes
234848,Mutti Polpa fijne tomatenpulp,Mutti Polpa fine tomato pulp
164108,AH Haricots verts,AH Haricots verts
4074,AH Andijvie gesneden,AH Cut endive
215683,AH Krieltjes vastkokend,AH Baby potatoes waxy cooking
41069,AH Wokgroente Chinees,AH Chinese stir-fried vegetables
462427,AH Avocado,AH Avocado
3840,AH IJsbergsla melange,AH Iceberg lettuce blend
127259,AH Snijbonen,AH String beans
525846,AH Sjalotten,AH Shallots
166560,AH Erwtensoep verspakket,AH Pea soup fresh package
67593,AH Veldsla,AH Lamb's Lettuce
394814,AH Kastanjechampignons,AH Chestnut mushrooms
186629,AH Biologisch Bloemkool,AH Organic Cauliflower
476742,AH Biologisch Rucola,AH Organic Arugula
195105,Hak Doperwtjes met worteltjes,Hak Peas with carrots
192851,AH Bimi,AH Bimi
238970,AH Peterselie,AH Parsley
160709,AH Fijne soepgroente grootverpakking,AH Fine soup vegetables in bulk packaging
395954,AH Broccoli,AH Broccoli
162712,AH Spinazie à la crème,AH Spinach à la crème
133277,AH Roerbakgroente Italiaans champignons,AH Stir-fry vegetables Italian mushrooms
226181,AH Venkel,AH Fennel
238974,AH Tijm,AH Thyme
436200,Looye Honingtomaten,Looye Honey Tomatoes
238969,AH Munt,AH Mint
525272,AH Biologisch Zuurkool,AH Organic Sauerkraut
3527,AH Tomatenpuree,AH Tomato Puree
382984,AH Kropsla,AH Head lettuce
202196,Hak Witte bonen in tomatensaus,Hak White beans in tomato sauce
556739,AH Biologisch Tomatenpuree,AH Organic Tomato Puree
207510,AH Biologisch Tomaten gepeld,AH Organic Peeled tomatoes
239451,AH Spitskool,AH Spitskool
226440,Iglo Spinazie à la crème,Igloo Spinach à la crème
378693,AH Champignons gesneden,AH Sliced ​​mushrooms
133275,AH Aardappelpuree,AH Mashed Potatoes
441049,AH Radijs,AH Radish
123955,AH Kruimige aardappelen,AH Floury potatoes
117618,"AH Broccoli, wortel, bloemkool","AH Broccoli, carrot, cauliflower"
128941,AH Aardappel partjes Toscaans gekruid,AH Tuscan seasoned potato wedges
238966,AH Dille,AH Dill
107685,AH Romaatjes,AH Romaatjes
186043,AH Biologisch Bleekselderij,AH Biologisch Bleekselderij
207330,Hak Rode kool met stukjes appel,Hak Red cabbage with apple pieces
108358,AH Knolselderij,AH Celeriac
155587,AH Luxe wok Chinees sugersnaps paksoi,AH Luxury wok Chinese sugar snaps bok choy
